canonical_smiles,molecule_chembl_id,pchembl_value,bioactivity_class
Cc1[nH]c2ccccc2c1CCNC(=O)CCCCNCc1ccc(O)c2ncccc12,CHEMBL4441474,5.28,0.0
Cc1[nH]c2ccccc2c1CCNC(=O)CCCNCc1cc(Cl)c2cccnc2c1O,CHEMBL4574404,5.89,1.0
Cc1c(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)oc2ccccc12,CHEMBL1812941,8.54,1.0
Cc1c(O)c(=S)ccn1Cc1ccc(-c2ccccc2)cc1,CHEMBL2146996,5.7,1.0
Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccccc3)cc2)n1C,CHEMBL5275186,4.6,0.0
Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccccc3)cc2)o1,CHEMBL255374,4.6,0.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1,CHEMBL67590,6.72,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccsc3)cc2)cc1,CHEMBL71436,6.63,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(-c2ccc(OCc3nccs3)cc2)cc1,CHEMBL71227,6.02,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCNCCCN(C)C)cc1,CHEMBL276275,5.92,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCO)cc1,CHEMBL18943,6.32,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#Cc2ccccc2)cc1,CHEMBL418737,6.07,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,CHEMBL69145,6.9,1.0
Cc1cc(Br)cc(C(=O)NO)c1N(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1,CHEMBL69569,5.46,1.0
Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N2CSC[C@@H]2C(=O)NO)CC1,CHEMBL3770935,4.62,0.0
Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N[C@H](CCCNC(=O)OCc2ccccc2)C(=O)NO)CC1,CHEMBL3770688,5.35,0.0
Cc1cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(C)o1,CHEMBL1812943,7.6,1.0
Cc1cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc(Cl)n1,CHEMBL1812939,7.55,1.0
Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,CHEMBL1784365,5.05,0.0
Cc1cc(C)c(N(C)S(=O)(=O)c2ccc(Sc3ccccc3)cc2)c(C(=O)NO)c1,CHEMBL71686,8.1,1.0
Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCc3ccccc3)cc2)c(C(=O)NO)c1,CHEMBL71007,7.34,1.0
Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCc3ccccc3)cc2)c(C(=O)NO)c1,CHEMBL70207,6.26,1.0
Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)c(C(=O)NO)c1,CHEMBL68196,8.4,1.0
Cc1cc(C)cc(C2CCN(S(=O)(=O)CC3(C(=O)NO)CCN(C(=O)O[C@H]4CCOC4)CC3)CC2)c1,CHEMBL254510,6.02,1.0
Cc1cc(C)cc(NC(=O)c2cnn(-c3ccc(C(C)C)cc3)c2C2CCNCC2)c1,CHEMBL1916398,4.6,0.0
Cc1cc(C)cc(Nc2cc(-c3ccco3)cc3c2c(=O)[nH]c2ccccc23)c1,CHEMBL4751596,4.07,0.0
Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)c1,CHEMBL398641,6.39,1.0
Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)n1,CHEMBL251917,5.62,1.0
Cc1cc(C2CCN(S(=O)(=O)CC3(C(=O)NO)CCN(C(=O)O[C@H]4CCOC4)CC3)CC2)cc(C)c1C#N,CHEMBL254295,6.27,1.0
Cc1cc(CCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N[C@H](C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1,CHEMBL117225,6.08,1.0
Cc1cc(COc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C=O)CC3)cc2)c2ccccc2n1,CHEMBL495831,4.92,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C3CCC(=NO)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL328645,4.7,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C3CCC(=O)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL319782,4.55,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C3CCC4(CC3)OCCO4)N(O)C=O)cc2)c2ccccc2n1,CHEMBL431226,4.4,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C=C3CCC(=NO)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL99995,4.35,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C=C3CCC(=O)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL98852,4.3,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C=C3CCN(OC(=O)C(C)(C)C)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL95414,4.55,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C=C3CCOCC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL99045,4.28,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(C=C3CCSCC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL98202,4.51,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCC(=NO)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL329967,4.4,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCC(=O)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL99365,4.28,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCC4(CC3)OCCO4)N(O)C=O)cc2)c2ccccc2n1,CHEMBL419896,4.92,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCN(C(C)(C)C)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL400206,4.05,0.0
Cc1cc(COc2ccc(S(=O)(=O)CC(CC3CCN(CC(C)C)CC3)N(O)C=O)cc2)c2ccccc2n1,CHEMBL98390,4.05,0.0
Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,CHEMBL4215407,5.68,1.0
Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,CHEMBL4208519,5.66,1.0
Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,CHEMBL148169,4.99,0.0
Cc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,CHEMBL489100,6.41,1.0
Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,CHEMBL1784358,5.92,1.0
Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,CHEMBL1784339,5.51,1.0
Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,CHEMBL87223,4.0,0.0
Cc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc5ncccc5c4)cc3)ccc2n1,CHEMBL3099031,5.77,1.0
Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccc5cccnc45)cc3)ccc2n1,CHEMBL3098994,4.77,0.0
Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cnc5ccccc5c4)cc3)ccc2n1,CHEMBL3098991,4.96,0.0
Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cncc5ccccc45)cc3)ccc2n1,CHEMBL3098992,5.03,0.0
Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cccc5ncccc45)c3)ccc2n1,CHEMBL3098998,4.3,0.0
Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cnc5ccccc5c4)c3)ccc2n1,CHEMBL3098996,4.8,0.0
Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cncc5ccccc45)c3)ccc2n1,CHEMBL3098997,4.32,0.0
Cc1cc(NS(=O)(=O)c2cccc(C(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)c2)no1,CHEMBL1812961,7.82,1.0
Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,CHEMBL204593,5.7,1.0
Cc1ccc(-c2cc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)no2)s1,CHEMBL5288452,9.47,1.0
Cc1ccc(-c2cc(Nc3ccccc3)c3c(=O)[nH]c4ccccc4c3c2)cc1,CHEMBL4747482,4.43,0.0
Cc1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,CHEMBL2151355,6.99,1.0
Cc1ccc(-c2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,CHEMBL446702,8.31,1.0
Cc1ccc(-c2ccc(S(=O)(=O)N(CCN3CCOCC3)[C@@H]3CC=CCN(O)C3=O)s2)cc1,CHEMBL1916214,7.96,1.0
Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,CHEMBL227484,8.39,1.0
Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,CHEMBL1916205,8.05,1.0
Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,CHEMBL43113,5.41,1.0
Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,CHEMBL345200,7.21,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(C)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5401833,7.44,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCC(F)(F)F)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5419103,6.81,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCCCCCCCCCN=[N+]=[N-])[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5413782,6.03,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5406867,7.6,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5424250,7.47,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCOCOCCCOCCN=[N+]=[N-])[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5430097,7.44,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(Cc4ccccc4)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5395662,7.02,1.0
Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)n2)s1,CHEMBL5436337,7.89,1.0
Cc1ccc(-n2nnc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)n2)cc1,CHEMBL348088,7.07,1.0
Cc1ccc(C#Cc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL403110,7.36,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,CHEMBL210517,9.3,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)N(CCN3CCOCC3)[C@@H]3CC=CCN(O)C3=O)s2)cc1,CHEMBL1916215,9.1,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,CHEMBL347612,5.92,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)s2)cc1,CHEMBL298699,7.85,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)s2)cc1,CHEMBL5287905,7.85,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,CHEMBL160969,7.8,1.0
Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,CHEMBL297792,7.64,1.0
Cc1ccc(C#Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,CHEMBL209289,7.51,1.0
Cc1ccc(C#Cc2ccc([S+]([O-])C(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,CHEMBL204987,8.85,1.0
Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(NS(C)(=O)=O)c1,CHEMBL1812964,7.1,1.0
Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,CHEMBL1812948,7.36,1.0
Cc1ccc(C(=O)NNC(=O)Cn2c(=O)c(Cc3ccccc3)nc3ccccc32)cc1,CHEMBL3408913,7.64,1.0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,CHEMBL159013,7.22,1.0
Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,CHEMBL212723,4.37,0.0
Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)cc1,CHEMBL3622795,5.3,0.0
Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c(C)c1,CHEMBL3622226,5.73,1.0
Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,CHEMBL3622225,4.8,0.0
Cc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CC2)cc1,CHEMBL312432,8.22,1.0
Cc1ccc(COC(=O)c2cccc(=O)[nH]2)cc1,CHEMBL253801,4.17,0.0
Cc1ccc(N(C)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)c(=O)n1O,CHEMBL257086,7.46,1.0
Cc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,CHEMBL1084209,6.17,1.0
Cc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,CHEMBL1165106,8.44,1.0
Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1,CHEMBL2336346,8.36,1.0
Cc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,CHEMBL2336785,8.46,1.0
Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,CHEMBL2336359,8.2,1.0
Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@H](Cc5ccccc5)C(=O)Nc5ccc(C)cc5)c(C(C)C)cc4CC[C@@H]23)cc1,CHEMBL4215930,4.29,0.0
Cc1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5ccc(C)cc5)c(C(C)C)cc4CC[C@@H]23)cc1,CHEMBL4207542,4.68,0.0
Cc1ccc(Oc2ccc(N(CC(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL403169,7.51,1.0
Cc1ccc(Oc2ccc(N(CC(C)(O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL401821,8.26,1.0
Cc1ccc(Oc2ccc(N(CCC(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL404882,8.18,1.0
Cc1ccc(Oc2ccc(N(C[C@@H](C(=O)NO)N3CCOCC3)S(C)(=O)=O)cc2)cc1,CHEMBL398265,8.72,1.0
Cc1ccc(Oc2ccc(N(C[C@@H](C(=O)NO)N3C[C@@H](C)O[C@@H](C)C3)S(C)(=O)=O)cc2)cc1,CHEMBL251831,9.17,1.0
Cc1ccc(Oc2ccc(N(C[C@@H](NC(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL398350,7.51,1.0
Cc1ccc(Oc2ccc(N(C[C@@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL429927,7.92,1.0
Cc1ccc(Oc2ccc(N(C[C@H](C(=O)NO)N3CCOCC3)S(C)(=O)=O)cc2)cc1,CHEMBL251827,6.53,1.0
Cc1ccc(Oc2ccc(N(C[C@H](N)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL252021,6.92,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NC(=O)C(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL252022,8.27,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NC(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL253032,9.28,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NC3CCCC3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL398351,8.77,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NCC(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL253033,8.89,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NCc3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL400193,8.15,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NCc3ccccn3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL400192,7.64,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NCc3cccnc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL253450,8.55,1.0
Cc1ccc(Oc2ccc(N(C[C@H](NCc3ccncc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL253242,8.74,1.0
Cc1ccc(Oc2ccc(N(C[C@H](N[C@@H](C)c3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL400785,9.27,1.0
Cc1ccc(Oc2ccc(N(C[C@H](N[C@H](C)c3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL400784,8.82,1.0
Cc1ccc(Oc2ccc(N(C[C@H](Nc3ccc(F)cc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL399565,8.89,1.0
Cc1ccc(Oc2ccc(N(C[C@H](Nc3ccc4ccccc4c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL251821,7.07,1.0
Cc1ccc(Oc2ccc(N(C[C@H](Nc3cccc(Cl)c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL399566,7.7,1.0
Cc1ccc(Oc2ccc(N(C[C@H](Nc3cccc(F)c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL254506,9.05,1.0
Cc1ccc(Oc2ccc(N(C[C@H](Nc3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL254293,9.28,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)C(C)C)cc2)cc1,CHEMBL270868,6.54,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3ccccc3)cc2)cc1,CHEMBL270230,7.03,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3cccnc3)cc2)cc1,CHEMBL270229,7.16,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3ccncc3)cc2)cc1,CHEMBL258300,7.27,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)N(C)C)cc2)cc1,CHEMBL258301,6.61,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)c3ccccc3)cc2)cc1,CHEMBL402639,6.46,1.0
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL252422,8.11,1.0
Cc1ccc(Oc2ccc(S(=O)(=O)Cn3cccc(O)c3=O)cc2)cc1,CHEMBL402309,7.34,1.0
Cc1ccc(Oc2ccc(S(=O)(=O)N(C)c3cccn(O)c3=O)cc2)cc1,CHEMBL257673,8.36,1.0
Cc1ccc(S(=O)(=O)Cn2cccc(O)c2=O)cc1,CHEMBL402310,6.09,1.0
Cc1ccc(S(=O)(=O)N(CCN=[N+]=[N-])[C@@H](C(=O)NO)C(C)C)cc1,CHEMBL2425931,8.4,1.0
Cc1ccc(S(=O)(=O)N(CCn2cc(CCCCOc3cccnc3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,CHEMBL2425934,8.22,1.0
Cc1ccc(S(=O)(=O)N(CCn2cc(CCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,CHEMBL2425932,8.52,1.0
Cc1ccc(S(=O)(=O)N(CCn2cc(COCCOCCOCCOCCOCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,CHEMBL2425933,9.4,1.0
Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,CHEMBL147882,7.4,1.0
Cc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1,CHEMBL146718,6.89,1.0
Cc1ccc(S(=O)(=O)N[C@H](CCC(=O)NCC(C)C)C(=O)O)cc1,CHEMBL5568088,5.93,1.0
Cc1ccc(S(=O)(=O)N[C@H](CCC(=O)NCc2ccccc2)C(=O)O)cc1,CHEMBL5557636,6.39,1.0
Cc1ccc(Sc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL408906,7.27,1.0
Cc1ccc2nc(-c3ccc(NC(=O)CCc4ccccc4)cc3)[nH]c2c1,CHEMBL4640970,4.22,0.0
Cc1ccc2nc(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)cc3)[nH]c2c1,CHEMBL4647123,4.97,0.0
Cc1ccc2nc(-c3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)cc3)[nH]c2c1,CHEMBL4639311,4.84,0.0
Cc1ccc2nc(-c3ccc(NC(=O)c4ccccc4)cc3)[nH]c2c1,CHEMBL4636483,4.55,0.0
Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2c1,CHEMBL4642399,4.66,0.0
Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)oc2c1,CHEMBL4648156,4.75,0.0
Cc1ccc2nc(-c3cccc(C(=O)NCCc4ccccc4)c3)[nH]c2c1,CHEMBL4636104,4.42,0.0
Cc1ccc2nc(-c3cccc(NC(=O)CCc4ccccc4)c3)[nH]c2c1,CHEMBL4632565,4.58,0.0
Cc1ccc2nc(-c3cccc([N+](=O)[O-])c3)[nH]c2c1,CHEMBL4645291,4.44,0.0
Cc1ccc2oc(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)cc3)nc2c1,CHEMBL4640215,4.7,0.0
Cc1ccc2oc(-c3ccc([N+](=O)[O-])cc3)nc2c1,CHEMBL522613,4.83,0.0
Cc1ccc2oc(=O)c(CCC(=O)NO)cc2c1,CHEMBL253489,5.52,1.0
Cc1cccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)c1,CHEMBL227501,7.19,1.0
Cc1cccc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,CHEMBL68212,8.15,1.0
Cc1cccc(C2=CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,CHEMBL251884,6.96,1.0
Cc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)c1,CHEMBL3622790,5.23,0.0
Cc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c1,CHEMBL3622221,5.37,0.0
Cc1cccc(C2CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,CHEMBL253256,6.22,1.0
Cc1cccc(COC(=O)c2cccc(S)n2)c1,CHEMBL254403,5.16,0.0
Cc1cccc(N2CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,CHEMBL404132,5.9,1.0
Cc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1,CHEMBL1165241,5.76,1.0
Cc1cccc(NC(=O)/C=C/c2ccc(O)cc2)c1,CHEMBL2336345,5.77,1.0
Cc1cccc(NC(=O)/C=C/c2cccc(O)c2)c1,CHEMBL2336784,5.75,1.0
Cc1cccc(NC(=O)/C=C/c2ccccc2)c1,CHEMBL1830130,5.72,1.0
Cc1cccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@H](Cc5ccccc5)C(=O)Nc5cccc(C)c5)c(C(C)C)cc4CC[C@@H]23)c1,CHEMBL4213804,4.46,0.0
Cc1cccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5cccc(C)c5)c(C(C)C)cc4CC[C@@H]23)c1,CHEMBL4215396,5.06,0.0
Cc1cccc2nc(-c3cccc(NC(=O)CCCc4ccccc4)c3)[nH]c12,CHEMBL4644146,4.41,0.0
Cc1cccc2nc(-c3cccc(NC(=O)CCc4ccccc4)c3)[nH]c12,CHEMBL4638748,4.22,0.0
Cc1ccccc1C#Cc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)s1,CHEMBL45906,5.77,1.0
Cc1ccccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc3ccccc3c2)C1,CHEMBL3622788,5.1,0.0
Cc1ccccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc3ccccc23)C1,CHEMBL3622220,5.26,0.0
Cc1ccccc1N1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,CHEMBL1083906,5.54,1.0
Cc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,CHEMBL1165152,8.23,1.0
Cc1ccccc1NC(=O)/C=C/c1ccc(O)cc1,CHEMBL2336344,8.22,1.0
Cc1ccccc1NC(=O)/C=C/c1cccc(O)c1,CHEMBL2336783,8.23,1.0
